,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
7965,0.671,0.601,5,-7.335,1,0.307,0.39,8.9e-06,0.0988,0.519,100.961,audio_features,1CANP9um3E8PolYHhvzttV,spotify:track:1CANP9um3E8PolYHhvzttV,https://api.spotify.com/v1/tracks/1CANP9um3E8PolYHhvzttV,https://api.spotify.com/v1/audio-analysis/1CANP9um3E8PolYHhvzttV,159000,4
7966,0.816,0.644,5,-9.618,0,0.115,0.282,0.00665,0.135,0.557,104.958,audio_features,7BlFbqi4xLnITH61QN9iGi,spotify:track:7BlFbqi4xLnITH61QN9iGi,https://api.spotify.com/v1/tracks/7BlFbqi4xLnITH61QN9iGi,https://api.spotify.com/v1/audio-analysis/7BlFbqi4xLnITH61QN9iGi,131720,4
7967,0.594,0.85,1,-3.015,1,0.0984,0.0448,0.0155,0.0664,0.72,118.784,audio_features,3AHwZ9xurmvzDOKw0Kjzrt,spotify:track:3AHwZ9xurmvzDOKw0Kjzrt,https://api.spotify.com/v1/tracks/3AHwZ9xurmvzDOKw0Kjzrt,https://api.spotify.com/v1/audio-analysis/3AHwZ9xurmvzDOKw0Kjzrt,194622,4
7968,0.819,0.817,1,-8.221,0,0.0698,0.0593,0.201,0.275,0.77,120.039,audio_features,5UwxpuGHkwiojKDaPC5ZNu,spotify:track:5UwxpuGHkwiojKDaPC5ZNu,https://api.spotify.com/v1/tracks/5UwxpuGHkwiojKDaPC5ZNu,https://api.spotify.com/v1/audio-analysis/5UwxpuGHkwiojKDaPC5ZNu,148000,4
7969,0.711,0.777,6,-6.26,1,0.0408,0.49,0.000445,0.128,0.783,101.022,audio_features,3efQODwjIfMi9NAl3p7lTI,spotify:track:3efQODwjIfMi9NAl3p7lTI,https://api.spotify.com/v1/tracks/3efQODwjIfMi9NAl3p7lTI,https://api.spotify.com/v1/audio-analysis/3efQODwjIfMi9NAl3p7lTI,171071,4
7970,0.718,0.592,7,-7.323,1,0.0529,0.369,0.0128,0.112,0.474,104.052,audio_features,2dWI1xzmDodLO3AufxrpVJ,spotify:track:2dWI1xzmDodLO3AufxrpVJ,https://api.spotify.com/v1/tracks/2dWI1xzmDodLO3AufxrpVJ,https://api.spotify.com/v1/audio-analysis/2dWI1xzmDodLO3AufxrpVJ,168000,4
7971,0.739,0.725,5,-8.263,0,0.188,0.303,0.0445,0.111,0.442,99.963,audio_features,57aSFHbcsii8hyCgWJJaHq,spotify:track:57aSFHbcsii8hyCgWJJaHq,https://api.spotify.com/v1/tracks/57aSFHbcsii8hyCgWJJaHq,https://api.spotify.com/v1/audio-analysis/57aSFHbcsii8hyCgWJJaHq,136107,4
7972,0.821,0.611,0,-8.967,0,0.0535,0.0131,0.00393,0.0395,0.431,113.006,audio_features,16vqEDaCZpq5zdgop8U9uM,spotify:track:16vqEDaCZpq5zdgop8U9uM,https://api.spotify.com/v1/tracks/16vqEDaCZpq5zdgop8U9uM,https://api.spotify.com/v1/audio-analysis/16vqEDaCZpq5zdgop8U9uM,327080,4
7973,0.903,0.761,2,-8.148,1,0.0824,0.0249,3.11e-06,0.0396,0.387,112.006,audio_features,2bYyRHOUHCQ96uN4zhhvAK,spotify:track:2bYyRHOUHCQ96uN4zhhvAK,https://api.spotify.com/v1/tracks/2bYyRHOUHCQ96uN4zhhvAK,https://api.spotify.com/v1/audio-analysis/2bYyRHOUHCQ96uN4zhhvAK,244880,4
7974,0.841,0.668,2,-9.503,1,0.0497,0.431,3.19e-06,0.0396,0.849,112.017,audio_features,70u9ZcQTuh6Px72BpoQWIj,spotify:track:70u9ZcQTuh6Px72BpoQWIj,https://api.spotify.com/v1/tracks/70u9ZcQTuh6Px72BpoQWIj,https://api.spotify.com/v1/audio-analysis/70u9ZcQTuh6Px72BpoQWIj,180000,4
7975,0.645,0.324,7,-11.224,1,0.0302,0.733,0.0014,0.547,0.414,115.002,audio_features,46gfN72BxmLvACx6Pve4XU,spotify:track:46gfN72BxmLvACx6Pve4XU,https://api.spotify.com/v1/tracks/46gfN72BxmLvACx6Pve4XU,https://api.spotify.com/v1/audio-analysis/46gfN72BxmLvACx6Pve4XU,100174,4
7976,0.776,0.565,7,-10.609,1,0.105,0.36,8.81e-05,0.308,0.53,107.035,audio_features,5hVjoL3sHepZROri63wBxP,spotify:track:5hVjoL3sHepZROri63wBxP,https://api.spotify.com/v1/tracks/5hVjoL3sHepZROri63wBxP,https://api.spotify.com/v1/audio-analysis/5hVjoL3sHepZROri63wBxP,216992,4
7977,0.594,0.85,1,-3.015,1,0.0984,0.0448,0.0155,0.0664,0.72,118.784,audio_features,3AHwZ9xurmvzDOKw0Kjzrt,spotify:track:3AHwZ9xurmvzDOKw0Kjzrt,https://api.spotify.com/v1/tracks/3AHwZ9xurmvzDOKw0Kjzrt,https://api.spotify.com/v1/audio-analysis/3AHwZ9xurmvzDOKw0Kjzrt,194622,4
7978,0.711,0.777,6,-6.26,1,0.0408,0.49,0.000445,0.128,0.783,101.022,audio_features,3efQODwjIfMi9NAl3p7lTI,spotify:track:3efQODwjIfMi9NAl3p7lTI,https://api.spotify.com/v1/tracks/3efQODwjIfMi9NAl3p7lTI,https://api.spotify.com/v1/audio-analysis/3efQODwjIfMi9NAl3p7lTI,171071,4
7979,0.693,0.545,1,-11.083,1,0.0559,0.321,0.00926,0.101,0.579,89.994,audio_features,2syWCWxrwfqBqBLKMRCb1N,spotify:track:2syWCWxrwfqBqBLKMRCb1N,https://api.spotify.com/v1/tracks/2syWCWxrwfqBqBLKMRCb1N,https://api.spotify.com/v1/audio-analysis/2syWCWxrwfqBqBLKMRCb1N,194667,4
7980,0.819,0.582,7,-7.653,0,0.043,0.0892,0.000396,0.0878,0.604,102.98,audio_features,3zX0dMVPyLnut4t7WOPJ5Q,spotify:track:3zX0dMVPyLnut4t7WOPJ5Q,https://api.spotify.com/v1/tracks/3zX0dMVPyLnut4t7WOPJ5Q,https://api.spotify.com/v1/audio-analysis/3zX0dMVPyLnut4t7WOPJ5Q,170097,4
7981,0.703,0.571,8,-8.252,1,0.276,0.435,0.0,0.0996,0.551,100.21,audio_features,0hW02S9ACVYANz1ica10jH,spotify:track:0hW02S9ACVYANz1ica10jH,https://api.spotify.com/v1/tracks/0hW02S9ACVYANz1ica10jH,https://api.spotify.com/v1/audio-analysis/0hW02S9ACVYANz1ica10jH,147600,4
7982,0.861,0.537,1,-8.199,0,0.159,0.504,0.0,0.289,0.769,102.014,audio_features,3UqcIgObI7zZk8e7nvqmfc,spotify:track:3UqcIgObI7zZk8e7nvqmfc,https://api.spotify.com/v1/tracks/3UqcIgObI7zZk8e7nvqmfc,https://api.spotify.com/v1/audio-analysis/3UqcIgObI7zZk8e7nvqmfc,151765,4
7983,0.577,0.471,2,-10.492,1,0.109,0.332,0.00244,0.42,0.597,191.996,audio_features,3DhVhI43lPsaT74rL5ALsL,spotify:track:3DhVhI43lPsaT74rL5ALsL,https://api.spotify.com/v1/tracks/3DhVhI43lPsaT74rL5ALsL,https://api.spotify.com/v1/audio-analysis/3DhVhI43lPsaT74rL5ALsL,150625,4
7984,0.788,0.913,5,-4.495,0,0.0671,0.243,0.0689,0.272,0.672,99.994,audio_features,4MzOppXoeKvDsVaNMeOK3C,spotify:track:4MzOppXoeKvDsVaNMeOK3C,https://api.spotify.com/v1/tracks/4MzOppXoeKvDsVaNMeOK3C,https://api.spotify.com/v1/audio-analysis/4MzOppXoeKvDsVaNMeOK3C,196800,4
7985,0.695,0.646,0,-7.291,1,0.103,0.178,0.216,0.0913,0.639,99.983,audio_features,3cC17ZyEHU4ljycyCaWbbr,spotify:track:3cC17ZyEHU4ljycyCaWbbr,https://api.spotify.com/v1/tracks/3cC17ZyEHU4ljycyCaWbbr,https://api.spotify.com/v1/audio-analysis/3cC17ZyEHU4ljycyCaWbbr,174545,4
7986,0.816,0.767,6,-4.848,0,0.0674,0.0935,7.57e-05,0.113,0.834,99.03,audio_features,5HDSrwMJfCjFRRan2Ju1ag,spotify:track:5HDSrwMJfCjFRRan2Ju1ag,https://api.spotify.com/v1/tracks/5HDSrwMJfCjFRRan2Ju1ag,https://api.spotify.com/v1/audio-analysis/5HDSrwMJfCjFRRan2Ju1ag,193939,4
7987,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,audio_features,0HaRLPnr887lcQM2YQzkff,spotify:track:0HaRLPnr887lcQM2YQzkff,https://api.spotify.com/v1/tracks/0HaRLPnr887lcQM2YQzkff,https://api.spotify.com/v1/audio-analysis/0HaRLPnr887lcQM2YQzkff,159124,4
7988,0.883,0.686,10,-4.941,0,0.126,0.277,0.026,0.0788,0.927,108.102,audio_features,3qs07OFnX2d5qRy34i3Ug6,spotify:track:3qs07OFnX2d5qRy34i3Ug6,https://api.spotify.com/v1/tracks/3qs07OFnX2d5qRy34i3Ug6,https://api.spotify.com/v1/audio-analysis/3qs07OFnX2d5qRy34i3Ug6,116757,4
7989,0.686,0.558,0,-10.134,0,0.047,0.428,0.000108,0.106,0.505,107.87,audio_features,2IovnzBKhTDy8C5qEvYJTp,spotify:track:2IovnzBKhTDy8C5qEvYJTp,https://api.spotify.com/v1/tracks/2IovnzBKhTDy8C5qEvYJTp,https://api.spotify.com/v1/audio-analysis/2IovnzBKhTDy8C5qEvYJTp,144444,4
7990,0.829,0.657,0,-6.802,1,0.0648,0.235,5.27e-05,0.0937,0.811,116.984,audio_features,4vI2KCvXTAPR3vfiWg1J78,spotify:track:4vI2KCvXTAPR3vfiWg1J78,https://api.spotify.com/v1/tracks/4vI2KCvXTAPR3vfiWg1J78,https://api.spotify.com/v1/audio-analysis/4vI2KCvXTAPR3vfiWg1J78,155897,4
7991,0.52,0.75,7,-4.106,0,0.103,0.104,0.0685,0.0955,0.923,158.508,audio_features,6vFtGl6zGGz3eqD6wEF9T2,spotify:track:6vFtGl6zGGz3eqD6wEF9T2,https://api.spotify.com/v1/tracks/6vFtGl6zGGz3eqD6wEF9T2,https://api.spotify.com/v1/audio-analysis/6vFtGl6zGGz3eqD6wEF9T2,178330,5
7992,0.828,0.726,10,-6.389,0,0.0419,0.106,0.00101,0.103,0.67,113.017,audio_features,3baPniPXS0iEII8rDUJdYP,spotify:track:3baPniPXS0iEII8rDUJdYP,https://api.spotify.com/v1/tracks/3baPniPXS0iEII8rDUJdYP,https://api.spotify.com/v1/audio-analysis/3baPniPXS0iEII8rDUJdYP,212976,4
7993,0.804,0.615,10,-7.033,0,0.137,0.404,0.0,0.0987,0.816,100.058,audio_features,4tr4oHjFijp0EgISHYDIXe,spotify:track:4tr4oHjFijp0EgISHYDIXe,https://api.spotify.com/v1/tracks/4tr4oHjFijp0EgISHYDIXe,https://api.spotify.com/v1/audio-analysis/4tr4oHjFijp0EgISHYDIXe,158400,4
7994,0.805,0.525,6,-7.376,0,0.0638,0.119,0.00203,0.0779,0.693,100.033,audio_features,5c549LWiKCWGvcDsZwMN6v,spotify:track:5c549LWiKCWGvcDsZwMN6v,https://api.spotify.com/v1/tracks/5c549LWiKCWGvcDsZwMN6v,https://api.spotify.com/v1/audio-analysis/5c549LWiKCWGvcDsZwMN6v,204755,4
7995,0.503,0.592,5,-5.923,0,0.444,0.0181,0.00014,0.169,0.344,201.85,audio_features,3FskQrDXcY24ur2fCvz35O,spotify:track:3FskQrDXcY24ur2fCvz35O,https://api.spotify.com/v1/tracks/3FskQrDXcY24ur2fCvz35O,https://api.spotify.com/v1/audio-analysis/3FskQrDXcY24ur2fCvz35O,231618,4
7996,0.579,0.596,8,-4.823,1,0.0561,0.436,0.0938,0.0549,0.443,119.9,audio_features,4gvrJnKCKIPiacNsWVQwEU,spotify:track:4gvrJnKCKIPiacNsWVQwEU,https://api.spotify.com/v1/tracks/4gvrJnKCKIPiacNsWVQwEU,https://api.spotify.com/v1/audio-analysis/4gvrJnKCKIPiacNsWVQwEU,188369,3
7997,0.687,0.79,8,-7.122,1,0.194,0.119,2.57e-05,0.104,0.603,99.669,audio_features,5GmvLu8Ok9KqBakA6jTEVK,spotify:track:5GmvLu8Ok9KqBakA6jTEVK,https://api.spotify.com/v1/tracks/5GmvLu8Ok9KqBakA6jTEVK,https://api.spotify.com/v1/audio-analysis/5GmvLu8Ok9KqBakA6jTEVK,199198,4
7998,0.637,0.501,0,-6.148,0,0.187,0.229,5.91e-05,0.099,0.431,103.993,audio_features,6XM53PbvlzhuNtJZtpl7RP,spotify:track:6XM53PbvlzhuNtJZtpl7RP,https://api.spotify.com/v1/tracks/6XM53PbvlzhuNtJZtpl7RP,https://api.spotify.com/v1/audio-analysis/6XM53PbvlzhuNtJZtpl7RP,185461,4
7999,0.864,0.876,6,-2.418,0,0.0646,0.0127,1.74e-05,0.0749,0.682,104.0,audio_features,6BtXtwOOy9CfpdlClUscJv,spotify:track:6BtXtwOOy9CfpdlClUscJv,https://api.spotify.com/v1/tracks/6BtXtwOOy9CfpdlClUscJv,https://api.spotify.com/v1/audio-analysis/6BtXtwOOy9CfpdlClUscJv,189107,4
8000,0.864,0.73,2,-5.591,0,0.0452,0.211,0.646,0.0848,0.961,104.022,audio_features,0MHeylwUJh7T87vx1MEtB2,spotify:track:0MHeylwUJh7T87vx1MEtB2,https://api.spotify.com/v1/tracks/0MHeylwUJh7T87vx1MEtB2,https://api.spotify.com/v1/audio-analysis/0MHeylwUJh7T87vx1MEtB2,131605,4
8001,0.807,0.898,6,-5.837,0,0.0393,0.188,0.000395,0.0824,0.743,112.998,audio_features,4iwiYqzoLImJraKQ9Pf2I2,spotify:track:4iwiYqzoLImJraKQ9Pf2I2,https://api.spotify.com/v1/tracks/4iwiYqzoLImJraKQ9Pf2I2,https://api.spotify.com/v1/audio-analysis/4iwiYqzoLImJraKQ9Pf2I2,227101,4
8002,0.681,0.652,7,-7.793,1,0.127,0.339,0.0,0.0595,0.86,159.926,audio_features,0LOLJyPlbEMvKJTkrLPgGT,spotify:track:0LOLJyPlbEMvKJTkrLPgGT,https://api.spotify.com/v1/tracks/0LOLJyPlbEMvKJTkrLPgGT,https://api.spotify.com/v1/audio-analysis/0LOLJyPlbEMvKJTkrLPgGT,207338,5
8003,0.844,0.668,10,-4.759,0,0.253,0.39,0.0,0.389,0.784,99.896,audio_features,7gLBmiTRzVqJ9curo0dj1N,spotify:track:7gLBmiTRzVqJ9curo0dj1N,https://api.spotify.com/v1/tracks/7gLBmiTRzVqJ9curo0dj1N,https://api.spotify.com/v1/audio-analysis/7gLBmiTRzVqJ9curo0dj1N,177600,4
8004,0.876,0.507,10,-11.035,0,0.0482,0.0172,0.00117,0.0746,0.583,112.003,audio_features,0Ek5bneviajgSzZGonWfds,spotify:track:0Ek5bneviajgSzZGonWfds,https://api.spotify.com/v1/tracks/0Ek5bneviajgSzZGonWfds,https://api.spotify.com/v1/audio-analysis/0Ek5bneviajgSzZGonWfds,480000,4
8005,0.64,0.574,5,-8.951,0,0.091,0.138,0.00492,0.342,0.538,198.014,audio_features,33dN3Nd9aRz4nzha4oIGnX,spotify:track:33dN3Nd9aRz4nzha4oIGnX,https://api.spotify.com/v1/tracks/33dN3Nd9aRz4nzha4oIGnX,https://api.spotify.com/v1/audio-analysis/33dN3Nd9aRz4nzha4oIGnX,175215,4
8006,0.686,0.694,7,-3.693,0,0.257,0.253,0.000904,0.109,0.587,189.998,audio_features,3Yt1ovsh3v3VEzRuhI1TL5,spotify:track:3Yt1ovsh3v3VEzRuhI1TL5,https://api.spotify.com/v1/tracks/3Yt1ovsh3v3VEzRuhI1TL5,https://api.spotify.com/v1/audio-analysis/3Yt1ovsh3v3VEzRuhI1TL5,262737,4
8007,0.85,0.645,11,-6.302,0,0.0611,0.358,1.12e-05,0.09,0.93,104.022,audio_features,6MzjLOHzkqoi7667ysz41k,spotify:track:6MzjLOHzkqoi7667ysz41k,https://api.spotify.com/v1/tracks/6MzjLOHzkqoi7667ysz41k,https://api.spotify.com/v1/audio-analysis/6MzjLOHzkqoi7667ysz41k,156454,4
8008,0.84,0.687,11,-7.203,0,0.1,0.115,2.2e-06,0.115,0.678,113.038,audio_features,62N0RkCCs4XQXk7hgnpOXo,spotify:track:62N0RkCCs4XQXk7hgnpOXo,https://api.spotify.com/v1/tracks/62N0RkCCs4XQXk7hgnpOXo,https://api.spotify.com/v1/audio-analysis/62N0RkCCs4XQXk7hgnpOXo,238912,4
8009,0.837,0.449,1,-7.019,1,0.0554,0.0301,5.37e-05,0.0604,0.825,124.021,audio_features,6Qa0wHpaiaIzXgMptP3rxV,spotify:track:6Qa0wHpaiaIzXgMptP3rxV,https://api.spotify.com/v1/tracks/6Qa0wHpaiaIzXgMptP3rxV,https://api.spotify.com/v1/audio-analysis/6Qa0wHpaiaIzXgMptP3rxV,328000,4
8010,0.864,0.73,2,-5.591,0,0.0452,0.211,0.646,0.0848,0.961,104.022,audio_features,0MHeylwUJh7T87vx1MEtB2,spotify:track:0MHeylwUJh7T87vx1MEtB2,https://api.spotify.com/v1/tracks/0MHeylwUJh7T87vx1MEtB2,https://api.spotify.com/v1/audio-analysis/0MHeylwUJh7T87vx1MEtB2,131605,4
8011,0.842,0.543,4,-4.778,0,0.0483,0.458,0.000135,0.102,0.787,107.048,audio_features,56FUvV0o4FVhiKQPc6crQ7,spotify:track:56FUvV0o4FVhiKQPc6crQ7,https://api.spotify.com/v1/tracks/56FUvV0o4FVhiKQPc6crQ7,https://api.spotify.com/v1/audio-analysis/56FUvV0o4FVhiKQPc6crQ7,215907,4
8012,0.928,0.675,5,-3.535,1,0.0566,0.379,0.0,0.0533,0.794,105.952,audio_features,4ou5xyFUJX4VwX76tw1qb1,spotify:track:4ou5xyFUJX4VwX76tw1qb1,https://api.spotify.com/v1/tracks/4ou5xyFUJX4VwX76tw1qb1,https://api.spotify.com/v1/audio-analysis/4ou5xyFUJX4VwX76tw1qb1,240000,4
8013,0.966,0.633,2,-6.392,1,0.101,0.0206,4.06e-06,0.0715,0.767,108.011,audio_features,4E0teOQQQwagLVvQ7VfYm1,spotify:track:4E0teOQQQwagLVvQ7VfYm1,https://api.spotify.com/v1/tracks/4E0teOQQQwagLVvQ7VfYm1,https://api.spotify.com/v1/audio-analysis/4E0teOQQQwagLVvQ7VfYm1,199000,4
8014,0.939,0.873,11,-5.264,0,0.0605,0.00644,0.17,0.0892,0.614,126.042,audio_features,0cI6D4xalZBLOMRs4Huuag,spotify:track:0cI6D4xalZBLOMRs4Huuag,https://api.spotify.com/v1/tracks/0cI6D4xalZBLOMRs4Huuag,https://api.spotify.com/v1/audio-analysis/0cI6D4xalZBLOMRs4Huuag,320000,4
8015,0.9,0.61,11,-9.051,0,0.114,0.0366,4.13e-05,0.0979,0.673,127.149,audio_features,07xpeB1txX9bPKTwkuflMg,spotify:track:07xpeB1txX9bPKTwkuflMg,https://api.spotify.com/v1/tracks/07xpeB1txX9bPKTwkuflMg,https://api.spotify.com/v1/audio-analysis/07xpeB1txX9bPKTwkuflMg,181422,4
8016,0.552,0.656,10,-4.941,1,0.204,0.706,1.25e-05,0.0744,0.804,67.379,audio_features,4ibxmEgdIWYAQjXl0ivFmW,spotify:track:4ibxmEgdIWYAQjXl0ivFmW,https://api.spotify.com/v1/tracks/4ibxmEgdIWYAQjXl0ivFmW,https://api.spotify.com/v1/audio-analysis/4ibxmEgdIWYAQjXl0ivFmW,176471,3
8017,0.647,0.732,2,-5.846,1,0.0891,0.0846,0.0,0.597,0.548,67.295,audio_features,6tgEc2O1uFHcZDKPoo6PC8,spotify:track:6tgEc2O1uFHcZDKPoo6PC8,https://api.spotify.com/v1/tracks/6tgEc2O1uFHcZDKPoo6PC8,https://api.spotify.com/v1/audio-analysis/6tgEc2O1uFHcZDKPoo6PC8,222529,3
8018,0.816,0.781,1,-4.237,0,0.0425,0.692,0.00935,0.0835,0.937,99.95,audio_features,1aXxi9PSxNV8vI5BruR7vv,spotify:track:1aXxi9PSxNV8vI5BruR7vv,https://api.spotify.com/v1/tracks/1aXxi9PSxNV8vI5BruR7vv,https://api.spotify.com/v1/audio-analysis/1aXxi9PSxNV8vI5BruR7vv,185899,4
8019,0.739,0.755,6,-5.112,1,0.121,0.181,1.05e-06,0.128,0.547,100.056,audio_features,3o8cpHgLK9x0G5eB1UusOQ,spotify:track:3o8cpHgLK9x0G5eB1UusOQ,https://api.spotify.com/v1/tracks/3o8cpHgLK9x0G5eB1UusOQ,https://api.spotify.com/v1/audio-analysis/3o8cpHgLK9x0G5eB1UusOQ,176767,4
8020,0.603,0.602,6,-7.083,1,0.23,0.049,0.0,0.279,0.595,119.703,audio_features,0B3FovCVaGKS5w1FTidEUP,spotify:track:0B3FovCVaGKS5w1FTidEUP,https://api.spotify.com/v1/tracks/0B3FovCVaGKS5w1FTidEUP,https://api.spotify.com/v1/audio-analysis/0B3FovCVaGKS5w1FTidEUP,248472,5
8021,0.961,0.461,9,-8.684,1,0.27,0.202,0.00402,0.162,0.324,108.028,audio_features,0PXukVbYpvz40KcEFKnIw7,spotify:track:0PXukVbYpvz40KcEFKnIw7,https://api.spotify.com/v1/tracks/0PXukVbYpvz40KcEFKnIw7,https://api.spotify.com/v1/audio-analysis/0PXukVbYpvz40KcEFKnIw7,207640,4
8022,0.812,0.496,9,-5.969,0,0.297,0.271,0.0,0.0955,0.55,109.979,audio_features,3z4CGd63tpUn9a6oQSG0CI,spotify:track:3z4CGd63tpUn9a6oQSG0CI,https://api.spotify.com/v1/tracks/3z4CGd63tpUn9a6oQSG0CI,https://api.spotify.com/v1/audio-analysis/3z4CGd63tpUn9a6oQSG0CI,241293,4
8023,0.67,0.544,6,-7.388,0,0.325,0.316,0.0308,0.0746,0.682,199.871,audio_features,5Eoh9sl1hky2TxnVVpeZcG,spotify:track:5Eoh9sl1hky2TxnVVpeZcG,https://api.spotify.com/v1/tracks/5Eoh9sl1hky2TxnVVpeZcG,https://api.spotify.com/v1/audio-analysis/5Eoh9sl1hky2TxnVVpeZcG,244867,4
8024,0.683,0.613,9,-5.298,0,0.0924,0.138,5.03e-05,0.2,0.454,200.014,audio_features,2ysCtJ43s3stJnS86LHxoC,spotify:track:2ysCtJ43s3stJnS86LHxoC,https://api.spotify.com/v1/tracks/2ysCtJ43s3stJnS86LHxoC,https://api.spotify.com/v1/audio-analysis/2ysCtJ43s3stJnS86LHxoC,200284,4
8025,0.811,0.797,5,-5.428,1,0.165,0.0617,0.0,0.112,0.541,97.988,audio_features,7sKDftgGirHWTVFMtJoDoh,spotify:track:7sKDftgGirHWTVFMtJoDoh,https://api.spotify.com/v1/tracks/7sKDftgGirHWTVFMtJoDoh,https://api.spotify.com/v1/audio-analysis/7sKDftgGirHWTVFMtJoDoh,171133,4
8026,0.841,0.644,9,-3.284,0,0.083,0.594,0.00402,0.142,0.881,108.003,audio_features,1KpBtWSI9dlv0RjtzvF1BD,spotify:track:1KpBtWSI9dlv0RjtzvF1BD,https://api.spotify.com/v1/tracks/1KpBtWSI9dlv0RjtzvF1BD,https://api.spotify.com/v1/audio-analysis/1KpBtWSI9dlv0RjtzvF1BD,255608,4
8027,0.811,0.652,1,-2.798,1,0.0736,0.463,0.00158,0.0667,0.738,109.999,audio_features,5ZcWZFtr0QkL6k4S50dh9Y,spotify:track:5ZcWZFtr0QkL6k4S50dh9Y,https://api.spotify.com/v1/tracks/5ZcWZFtr0QkL6k4S50dh9Y,https://api.spotify.com/v1/audio-analysis/5ZcWZFtr0QkL6k4S50dh9Y,256694,4
8028,0.876,0.808,3,-5.382,0,0.176,0.107,0.00447,0.121,0.745,112.923,audio_features,4cxyQw1AKCVqa9JVSN7njk,spotify:track:4cxyQw1AKCVqa9JVSN7njk,https://api.spotify.com/v1/tracks/4cxyQw1AKCVqa9JVSN7njk,https://api.spotify.com/v1/audio-analysis/4cxyQw1AKCVqa9JVSN7njk,220885,4
8029,0.922,0.666,3,-4.97,0,0.0609,0.202,0.00386,0.105,0.7,110.015,audio_features,1sBX7EfLOgP3u6gHJBSqQg,spotify:track:1sBX7EfLOgP3u6gHJBSqQg,https://api.spotify.com/v1/tracks/1sBX7EfLOgP3u6gHJBSqQg,https://api.spotify.com/v1/audio-analysis/1sBX7EfLOgP3u6gHJBSqQg,179775,4
8030,0.781,0.633,4,-5.616,0,0.0351,0.311,7.27e-06,0.0964,0.795,107.074,audio_features,22uU5EVRx6rVpuUANTFEhn,spotify:track:22uU5EVRx6rVpuUANTFEhn,https://api.spotify.com/v1/tracks/22uU5EVRx6rVpuUANTFEhn,https://api.spotify.com/v1/audio-analysis/22uU5EVRx6rVpuUANTFEhn,219482,4
8031,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,audio_features,1zi7xx7UVEFkmKfv06H8x0,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987,4
8032,0.836,0.614,8,-4.543,0,0.311,0.345,9.86e-05,0.088,0.603,101.97,audio_features,11RIJRbBfyLlJut96itSFd,spotify:track:11RIJRbBfyLlJut96itSFd,https://api.spotify.com/v1/tracks/11RIJRbBfyLlJut96itSFd,https://api.spotify.com/v1/audio-analysis/11RIJRbBfyLlJut96itSFd,199521,4
8033,0.644,0.748,9,-5.862,0,0.0349,0.146,0.000346,0.203,0.901,100.037,audio_features,6cTLhp8a39TClL2iqGpPVc,spotify:track:6cTLhp8a39TClL2iqGpPVc,https://api.spotify.com/v1/tracks/6cTLhp8a39TClL2iqGpPVc,https://api.spotify.com/v1/audio-analysis/6cTLhp8a39TClL2iqGpPVc,216243,4
8034,0.75,0.539,7,-6.704,1,0.215,0.164,0.0226,0.0633,0.809,196.054,audio_features,6nLdg1lpE3dHLmNam1aoA6,spotify:track:6nLdg1lpE3dHLmNam1aoA6,https://api.spotify.com/v1/tracks/6nLdg1lpE3dHLmNam1aoA6,https://api.spotify.com/v1/audio-analysis/6nLdg1lpE3dHLmNam1aoA6,220526,4
8035,0.819,0.751,9,-3.175,1,0.0459,0.344,1.27e-05,0.425,0.858,107.063,audio_features,6sfdU1tGLpXhjjLjGJa0zA,spotify:track:6sfdU1tGLpXhjjLjGJa0zA,https://api.spotify.com/v1/tracks/6sfdU1tGLpXhjjLjGJa0zA,https://api.spotify.com/v1/audio-analysis/6sfdU1tGLpXhjjLjGJa0zA,214206,4
8036,0.951,0.661,7,-2.678,0,0.0612,0.397,0.0,0.0686,0.926,104.997,audio_features,0XQuWhRG7qD7OYHKsgt0BN,spotify:track:0XQuWhRG7qD7OYHKsgt0BN,https://api.spotify.com/v1/tracks/0XQuWhRG7qD7OYHKsgt0BN,https://api.spotify.com/v1/audio-analysis/0XQuWhRG7qD7OYHKsgt0BN,237714,4
8037,0.767,0.973,1,0.074,1,0.0742,0.12,0.374,0.113,0.958,100.624,audio_features,1noPA8QfOmSEurS2PekBsp,spotify:track:1noPA8QfOmSEurS2PekBsp,https://api.spotify.com/v1/tracks/1noPA8QfOmSEurS2PekBsp,https://api.spotify.com/v1/audio-analysis/1noPA8QfOmSEurS2PekBsp,262347,4
8038,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,audio_features,5YbPxJwPfrj7uswNwoF1pJ,spotify:track:5YbPxJwPfrj7uswNwoF1pJ,https://api.spotify.com/v1/tracks/5YbPxJwPfrj7uswNwoF1pJ,https://api.spotify.com/v1/audio-analysis/5YbPxJwPfrj7uswNwoF1pJ,172342,4
